/content/Sky_is_the_Limit/data/CMU_MOSEI/Audio
dev/zjYEBwXGD8I_2.wav	131728
dev/gR4gM_WXesQ_4.wav	245872
dev/EmmuWoCUgXs_7.wav	92784
dev/_gzYkdjNvPc_5.wav	129184
dev/evAswZ6m3hg_1.wav	117056
dev/270254_16.wav	72512
dev/266791_1.wav	43936
dev/125676_5.wav	158560
dev/MoQmPA7Q07Q_5.wav	53680
dev/_7HVhnSYX1Y_9.wav	107792
dev/266791_13.wav	170208
dev/99501_1.wav	103168
dev/6KvG5VbLalY_1.wav	72032
dev/wF8980oGklk_7.wav	135408
dev/H9mSft9YGuk_1.wav	118017
dev/dEDbm2ubVRQ_5.wav	260512
dev/FB_b1dm0SRY_12.wav	166528
dev/wF8980oGklk_16.wav	82240
dev/247318_4.wav	38976
dev/vbr3EA8cJTI_4.wav	95984
dev/r9tgDqXEcuc_3.wav	180752
dev/FB_b1dm0SRY_7.wav	53344
dev/JOK1SSmPtFw_8.wav	77136
dev/6_ZT8beQXq8_1.wav	94864
dev/rwNlqh0k1j4_6.wav	148016
dev/v2Rr-EsJda8_3.wav	80657
dev/RrGpzInAwCg_0.wav	75728
dev/zjYEBwXGD8I_11.wav	180256
dev/H9mSft9YGuk_2.wav	110032
dev/qY1sXq-YCHs_0.wav	167168
dev/_aZDaIfGfPo_1.wav	141279
dev/128763_5.wav	37392
dev/225770_11.wav	189520
dev/130456_6.wav	88000
dev/xUgAP84vsg4_3.wav	84960
dev/Q7S0tX4FUNA_5.wav	63093
dev/F1U26PLiXjM_1.wav	118656
dev/PwapK9d8IGk_1.wav	205968
dev/jICmfLeFymA_5.wav	125040
dev/-hnBHBN8p5A_3.wav	88954
dev/8eaYvALnJ0o_2.wav	70592
dev/MjaaudUc5-4_5.wav	126464
dev/130456_7.wav	81456
dev/bWunvAd96zI_6.wav	170688
dev/b1LEcg6z66g_0.wav	101424
dev/257247_8.wav	74592
dev/130456_9.wav	40256
dev/vbr3EA8cJTI_3.wav	73632
dev/8x_nCOh6Wmc_0.wav	202943
dev/6_ZT8beQXq8_9.wav	60064
dev/jICmfLeFymA_0.wav	122960
dev/lO87-4Kf0cQ_4.wav	117972
dev/lO87-4Kf0cQ_5.wav	17401
dev/wF8980oGklk_4.wav	146112
dev/TH32jop4FiI_11.wav	50640
dev/266791_0.wav	18256
dev/HGicRLwgtkM_6.wav	102208
dev/uu1FqsR7JV0_0.wav	87840
dev/v9gjg7TDlTA_2.wav	277792
dev/130456_10.wav	43616
dev/jICmfLeFymA_7.wav	148352
dev/_gzYkdjNvPc_3.wav	338304
dev/rojyUp4FPSg_25.wav	105232
dev/N5xfBtD6rLY_0.wav	52717
dev/BSKAHXFYF_I_4.wav	161584
dev/FB_b1dm0SRY_2.wav	158704
dev/33170_4.wav	123744
dev/2S00zYaVrtc_2.wav	112096
dev/270254_23.wav	43456
dev/j0br-fFy160_0.wav	65984
dev/Baz0VVQ-E9E_8.wav	170050
dev/QxU625Hn370_0.wav	132216
dev/XzVapdEr_GY_0.wav	120432
dev/rojyUp4FPSg_30.wav	38512
dev/MMpo2bDk-DU_7.wav	142752
dev/3V2qm0rw920_1.wav	119456
dev/112433_2.wav	19824
dev/31474_0.wav	142912
dev/dt641WxonBI_1.wav	185696
dev/r5ijC2W9ddk_1.wav	162064
dev/ssqiwP19JhM_1.wav	90400
dev/3V2qm0rw920_3.wav	106192
dev/mLW-jn67gRE_7.wav	117856
dev/u6PL_7Z9QlU_0.wav	129840
dev/dEDbm2ubVRQ_0.wav	55456
dev/vU0a4F36Ksw_12.wav	338464
dev/273539_2.wav	42496
dev/101787_0.wav	88336
dev/QpchvHpGFc8_1.wav	163184
dev/PyQrAYl1bFs_1.wav	171648
dev/eOiC1kb17P4_0.wav	200062
dev/_gr7o5ynhnw_3.wav	119760
dev/830KzUc6CbU_1.wav	155680
dev/wF8980oGklk_5.wav	190160
dev/fWOIAxzBQFY_9.wav	80016
dev/06st0Ez_E_I_0.wav	168480
dev/IM6HW1HwHhM_5.wav	100448
dev/HmXXW45eZL4_0.wav	283872
dev/c1a1y9ytHH0_0.wav	155327
dev/96642_4.wav	137648
dev/128059_7.wav	32608
dev/b1LEcg6z66g_5.wav	68672
dev/wF8980oGklk_11.wav	182352
dev/j0br-fFy160_3.wav	89760
dev/99501_6.wav	61968
dev/sPremsknoLM_1.wav	50322
dev/vC9oWzTU71s_0.wav	167824
dev/ROcTx5VEn7o_3.wav	272864
dev/g8Cl74tS3oY_2.wav	97104
dev/MMpo2bDk-DU_6.wav	100128
dev/Ezn3p5FWF_U_1.wav	368800
dev/gVqs4TzqySw_1.wav	141634
dev/102408_3.wav	188880
dev/vU0a4F36Ksw_13.wav	29248
dev/szic2IB9HB4_1.wav	160464
dev/76PsKs4kPXE_0.wav	99648
dev/c5cB7AfVgcE_2.wav	98384
dev/TH32jop4FiI_0.wav	103024
dev/gR4gM_WXesQ_2.wav	114336
dev/FB_b1dm0SRY_16.wav	173888
dev/Vuay0mVKkik_1.wav	129344
dev/290546_4.wav	167664
dev/RzOFxDk26p0_1.wav	264400
dev/225770_14.wav	68368
dev/KqFarHUGjSc_1.wav	202768
dev/_gzYkdjNvPc_17.wav	123600
dev/89835_1.wav	109696
dev/R7IkQVUuLew_5.wav	388272
dev/266791_20.wav	212832
dev/Es9MkKsMsjU_3.wav	55280
dev/CPjbogfLHR4_2.wav	118496
dev/dBWvtPeHpWM_9.wav	109072
dev/-571d8cVauQ_1.wav	103472
dev/MoQmPA7Q07Q_0.wav	115952
dev/6_ZT8beQXq8_8.wav	195584
dev/0y022OlZ3W0_1.wav	58624
dev/K8gp7ncdUl8_1.wav	220016
dev/XaVYxIW0FDg_0.wav	51936
dev/zjYEBwXGD8I_7.wav	140832
dev/SHa756SwGJQ_2.wav	140996
dev/2J4zrDn7K4s_0.wav	368640
dev/VinxKpWioTo_1.wav	302064
dev/wF8980oGklk_2.wav	138608
