/home/tspan123/Sky_is_the_Limit/data/CMU_MOSEI/Audio/train
-3g5yACwYnA_0.wav	284832
-3g5yACwYnA_1.wav	86080
-3g5yACwYnA_2.wav	147392
-3g5yACwYnA_3.wav	228960
-3g5yACwYnA_4.wav	236143
-3g5yACwYnA_5.wav	139087
-3nNcZdcdvU_0.wav	147408
-3nNcZdcdvU_1.wav	129344
-3nNcZdcdvU_2.wav	124384
-HwX2H8Z4hY_0.wav	37568
-HwX2H8Z4hY_1.wav	146752
-HwX2H8Z4hY_2.wav	62288
-HwX2H8Z4hY_3.wav	99167
-HwX2H8Z4hY_4.wav	101567
-HwX2H8Z4hY_5.wav	88480
-HwX2H8Z4hY_6.wav	51920
-HwX2H8Z4hY_7.wav	117839
-HwX2H8Z4hY_8.wav	103327
-HwX2H8Z4hY_9.wav	122159
-THoVjtIkeU_0.wav	215408
-THoVjtIkeU_1.wav	166048
-THoVjtIkeU_2.wav	164943
-THoVjtIkeU_3.wav	77152
-THoVjtIkeU_4.wav	236607
-THoVjtIkeU_5.wav	67567
-THoVjtIkeU_6.wav	127584
-THoVjtIkeU_7.wav	147375
-UuX1xuaiiE_0.wav	57056
-UuX1xuaiiE_1.wav	163984
-UuX1xuaiiE_2.wav	127584
-UuX1xuaiiE_3.wav	64527
-UuX1xuaiiE_4.wav	98704
-UuX1xuaiiE_5.wav	50480
-UuX1xuaiiE_6.wav	126943
-UuX1xuaiiE_7.wav	97727
-UuX1xuaiiE_8.wav	138751
-UuX1xuaiiE_9.wav	105087
-WXXTNIJcVM_0.wav	33264
-WXXTNIJcVM_1.wav	59743
-WXXTNIJcVM_2.wav	65488
-WXXTNIJcVM_3.wav	178031
-WXXTNIJcVM_4.wav	168767
-ZgjBOA1Yhw_0.wav	143072
-ZgjBOA1Yhw_1.wav	183616
-ZgjBOA1Yhw_2.wav	154880
-ZgjBOA1Yhw_3.wav	111775
-ZgjBOA1Yhw_4.wav	180255
-ZgjBOA1Yhw_5.wav	171167
-a55Q6RWvTA_0.wav	353008
-aNfi7CP8vM_0.wav	167487
-aNfi7CP8vM_1.wav	136352
-aqamKhZ1Ec_0.wav	174224
-aqamKhZ1Ec_1.wav	225120
-aqamKhZ1Ec_2.wav	211232
-dxfTGcXJoc_0.wav	326512
-dxfTGcXJoc_1.wav	256255
-dxfTGcXJoc_2.wav	266000
-dxfTGcXJoc_3.wav	158080
-dxfTGcXJoc_4.wav	81135
-dxfTGcXJoc_5.wav	161904
-dxfTGcXJoc_6.wav	201823
-dxfTGcXJoc_7.wav	172912
-egA8-b7-3M_0.wav	162239
-egA8-b7-3M_1.wav	170528
-egA8-b7-3M_2.wav	64367
-egA8-b7-3M_3.wav	120880
-egA8-b7-3M_4.wav	87503
-egA8-b7-3M_5.wav	113216
-egA8-b7-3M_6.wav	132048
